path,sentence
common_voice_hy-AM_39510146.wav,"Ենթադրվում է, որ խոսքը նույն թագի մասին է։"
common_voice_hy-AM_39510147.wav,"Հավաքածուն կազմված է երկու բաժնից, յուրաքանչյուրում՝ տասական նկար։"
common_voice_hy-AM_39510149.wav,"Նման աղետալի վիճակը առաջացել է մարդու բացասական ներգործության, մասնավորապես՝ որսագողության հետևանքով։"
common_voice_hy-AM_39510164.wav,"Այդուհանդերձ, այս հանգամանքը չազդեց դամբարանի գրավչության հանգամանքի վրա։"
common_voice_hy-AM_39510165.wav,Ուքրանիոյ պետական լեզուն է։
common_voice_hy-AM_39510166.wav,Սկովտիոյ մէջ բառը կը պահպանէ այդ իմաստը։
common_voice_hy-AM_39510167.wav,"Ամբողջ բույսն ունի սուր, հաճելի, բուրավետ հոտ։"
common_voice_hy-AM_39510168.wav,Երգը ձեռք է բերել միջազգային ճանաչում լինելով առաջինը տասնհինգ երկրների չարթերում։
common_voice_hy-AM_39510169.wav,«Ալպիական մանուշակ»ին մէջ կը պատկերուի իրականութեան եւ արուեստագէտներու հանդիպումը։
common_voice_hy-AM_39510170.wav,Ան կոչուած է նաեւ հանրավարակ։
common_voice_hy-AM_39510172.wav,Գերմանական ոստիկանությունը տեղի ունեցածը որակել է ահաբեկչություն։
common_voice_hy-AM_39510173.wav,Հաճախ դիտվում են ներզանգվածային և սառեցման մառախուղներ։
common_voice_hy-AM_39510229.wav,Անոնք ստիպուած ապիկան տեղեակ կը պահեն ծրագիրներուն մասին։
common_voice_hy-AM_39510230.wav,Տարիքի հետ մեկտեղ գունավորումը բացանում է։
common_voice_hy-AM_39510231.wav,Հայթաղի ազգաբնակչության փոփոխությունը։
common_voice_hy-AM_39510232.wav,"Էգերի գունավորումը կանաչ գույն է, իսկ փետուրները՝ բաց շագանակագույն։"
common_voice_hy-AM_39510233.wav,Մայրը և քույրը որոշում են վրեժ լուծել։
common_voice_hy-AM_39510244.wav,Ցանցենաբորբով է կատարվում օրգանական նյութերի (գլխավորապես շաքարների) տեղափոխությունը։
common_voice_hy-AM_39510245.wav,"Տեղումների անկանոնությունը հանգեցրել է կիսացամաքած գետերի առաջացմանը, որոնք ամռանը չորանում են։"
common_voice_hy-AM_39510246.wav,Ֆինլանդիայում առաջին կին բանահյուսության դոկտորը։
common_voice_hy-AM_39510248.wav,"Վիպակը հրատարակվել է տարբեր լեզուներով, այդ թվում և հայերեն։"
common_voice_hy-AM_39510249.wav,Ներկայում պապանվել են արևելյան մասի փոքր հատվածի որոշ կիսավեր պատեր։
common_voice_hy-AM_39510250.wav,Մեծցած է հարազատներու ընտանիքին մէտ։
common_voice_hy-AM_39527105.wav,Ձագերին ջուր են բերում կտուցով։
common_voice_hy-AM_39527106.wav,Հետևաբար՝ նա երկար ժամանակ է անցկացնում ստորգետնյա համակարգում։
common_voice_hy-AM_39527107.wav,"Բայց նա փախավ տնից, որպեսզի հաճախի միսիոներական դպրոց։"
common_voice_hy-AM_39527108.wav,"Մշակվում է ցածրադիր գոտու պայմաններում, որպես կարևորագույն պտղատու բույս։"
common_voice_hy-AM_39527109.wav,Կառուցման ժամանակի և նորոգումների մասին տեղեկություններ չկան։
common_voice_hy-AM_39527141.wav,"Թելքավոր չոր նախաճաշերը արտադրվում են հացահատիկից, իսկ հատիկավորները՝ միայն ալյուրից։"
common_voice_hy-AM_39527145.wav,"Դենիելը հասկանում է, որ հիշաքարտը դեռևս նրա մոտ է։"
common_voice_hy-AM_39527149.wav,Աշխատանքներ ունի նաև իզոտոպների բաժանման էլեկտրամագնիսական մեթոդների վերաբերյալ։
common_voice_hy-AM_39528917.wav,Ամենահով ամիսներն են դեկտեմբերից մինչև փետրվարը։
common_voice_hy-AM_39530172.wav,Վիթթինգթոնի դեմքը աղճատվում է։
common_voice_hy-AM_39530176.wav,- բացականչեց իսկույն իրեն գրեթե մոռացած երիտասարդը և սեղմեց նրան յուր սաստիկ բաբախող սրտին.
common_voice_hy-AM_39530218.wav,Հիմնական հավաքածուն մատակարարվում է երկու տարբերակով՝ լայն վաճառքի և հիմնարար ուսումնական։
common_voice_hy-AM_39530219.wav,Հիմնականում զբաղվել է կարուձևի ձեռնարկներ ստեղծելով։
common_voice_hy-AM_39530220.wav,Նա շատ չարաճճի էր և բարկացնում էր իր ծնողներին։
common_voice_hy-AM_39530221.wav,"Հասուն առէջը մեծ մասամբ կազմված է փոշանոթից, կապից և առէջաթելից։"
common_voice_hy-AM_39530233.wav,Տիեզերական լարային տեսության և քվանտային ծանրության ոլորտում մասնագետ։
common_voice_hy-AM_39530236.wav,Զերանիկի մոտ կային երկու եկեղեցիների ավերակներ և հին հայկական գերեզմանոց։
common_voice_hy-AM_39530237.wav,"Ենթադրվում է, որ սա է ընկած կենսաբանական ծերացման հիմքում։"
common_voice_hy-AM_39530238.wav,Մորոզևիչը կույր շախմատի ուժեղագույն խաղացողներից մեկն է։
common_voice_hy-AM_39530240.wav,Հրատարակել է լատիներեն լեզվի մի շարք տերմինաբանական դասագրքեր։
common_voice_hy-AM_39530242.wav,Վագոնների դռներն սկսեցին չրխկոցով փակվել:
common_voice_hy-AM_39534530.wav,Տաճարը երեսպատվել է աղյուսով և վերնակառուցվել։
common_voice_hy-AM_39534531.wav,Կաթողիկոսության գործերն իրականացվում են կաթողիկոսարանի միջոցով։
common_voice_hy-AM_39534532.wav,Թաղանթային թևերը երբեմն կարճացած են կամ բացակայում են։
common_voice_hy-AM_39534533.wav,Ան չորս տարի ապրած է անմարդաբնակ կղզիի մէջ։
common_voice_hy-AM_39534534.wav,Դեղին պատերից սև ուղղանկյուններով նայում էին տասնյակ պատուհաններ։
common_voice_hy-AM_39534617.wav,Հիմնական աշխատանքները վերաբերում են կենտրոնական նյարդային համակարգի և զգացողության օրգանների ուսումնասիրմանը։
common_voice_hy-AM_39534618.wav,Երգը պատմություն է կյանքում միշտ սերը փնտրելու մասին։
common_voice_hy-AM_39534619.wav,"Տնօրենի պաշտոնում, իրեն հատուկ լավատեսությամբ բազմաթիվ միջոցառումներ է ձեռնարկում։"
common_voice_hy-AM_39534641.wav,Աֆրիկայի մեծ մասը գտնվում է արևադարձային լայնություններում։
common_voice_hy-AM_39534642.wav,Արաբական նվաճումների հետևանքով իրանական ժողովուրդների մշակութային շատ արժեքներ ոչնչացել են։
common_voice_hy-AM_39534645.wav,Պատրիկի ծնողները կողմ էին այդ նախաձեռնությանը։
common_voice_hy-AM_39534646.wav,Այսպիսով փոքրաթիվ ուժերի գնով հաջողվեց նեյտրալիզացնել դամասկոսյան բանակը։
common_voice_hy-AM_39534652.wav,Դրանից հետո սկսվեց կյանքը։
common_voice_hy-AM_39534653.wav,Կլիմայի գլոբալ փոփոխության պատճառով տեսակին սպառնում է անհետացում։
common_voice_hy-AM_39534654.wav,Որպեսզի աշխարհն ընկալել այդպես նախ պետք է ճանաչել սեփական հոգին։
common_voice_hy-AM_39534655.wav,Արդյունքում շահը հռչակեց իրեն բացարձակ միապետ։
common_voice_hy-AM_39534656.wav,Միջոցներն օգտագործվում են սաամական մշակույթի զարգացման համար։
common_voice_hy-AM_39534662.wav,կարծես այնտեղ ոչ ոք չկար:
common_voice_hy-AM_39534663.wav,Ինագուրացիա բառը ծագում է «նվիրում եմ» բառից։
common_voice_hy-AM_39534666.wav,Պատերազմի սկսման համար իսպանացիներին անհրաժեշտ էր ընդամենը շարժառիթ։
common_voice_hy-AM_39534701.wav,"Եթե դիտվում են սուր ախտանշաններ, բուժումները նշանակվում են ամբողջ կյանքի ընթացքում։"
common_voice_hy-AM_39534703.wav,Սկզբնական շրջանում պիկոլո հոբոյը բավականին դժվար է եղել նվագելը։
common_voice_hy-AM_39534704.wav,Ստորին հոսանքում առաջացնում է բազմաթիվ գալարներ։
common_voice_hy-AM_39534719.wav,Ֆոտինի ընդունման փաստը գնահատվեց որպես հավատքի դավաճանություն։
common_voice_hy-AM_39534720.wav,Անգլերենում ամենաշատ գործածվող տառն է։
